Dagur;Tími;ID;Námskeið;Stofa;Bygging;Fjöldi;Lengd prófs;Heildarfjöldi;Hámarksfjöldi;Fjöldi námskeiða;Forgangur
;;;;;A050;;;0;24;0;2
;;;;;A051;;;0;12;0;2
;;;;;A052;;;0;18;0;2
;;;;;A218;;;0;23;0;2
;;;;Adalbygging;;;;0;77;;;
;;;;;N130;;;0;20;0;2
;;;;;N131;;;0;30;0;2
;;;;Askja;;;;0;50;;;
8.12.2016;09:00;70799620166;GSS0A6G;Arnagardur;A201;16;3;;;;;
8.12.2016;09:00;02010520166;LAK212G;Arnagardur;A201;15;3;;;;;
8.12.2016;09:00;08711120166;TOL101G;Arnagardur;A201;16;3;;;;;
;;;;;A201;;;47;48;3;1
8.12.2016;09:00;70799620166;GSS0A6G;Arnagardur;A301;14;3;;;;;
8.12.2016;09:00;04520220166;HAG302G;Arnagardur;A301;22;3;;;;;
8.12.2016;09:00;08711120166;TOL101G;Arnagardur;A301;12;3;;;;;
;;;;;A301;;;48;48;3;1
8.12.2016;09:00;70799620166;GSS0A6G;Arnagardur;A304;12;3;;;;;
8.12.2016;09:00;04520220166;HAG302G;Arnagardur;A304;14;3;;;;;
;;;;;A304;;;26;26;2;1
8.12.2016;09:00;04520220166;HAG302G;Arnagardur;A311;12;3;;;;;
8.12.2016;09:00;08711120166;TOL101G;Arnagardur;A311;12;3;;;;;
;;;;;A311;;;24;24;2;1
;;;;Arnagardur;;;;145;146;;;
8.12.2016;09:00;70803220166;HJU108G;Eirberg;E101C;12;3;;;;;
;;;;;E101C;;;12;12;1;3
8.12.2016;09:00;10063520166;FRG504G;Eirberg;E103C;48;2;;;;;
;;;;;E103C;;;48;50;1;1
8.12.2016;09:00;70803220166;HJU108G;Eirberg;E201C;37;3;;;;;
8.12.2016;09:00;07053220166;TAN303G;Eirberg;E201C;7;3;;;;;
;;;;;E201C;;;44;44;2;1
8.12.2016;09:00;70803220166;HJU108G;Eirberg;E203C;50;3;;;;;
;;;;;E203C;;;50;50;1;1
;;;;Eirberg;;;;154;156;;;
;;;;Gimli;;;;0;0;;;
8.12.2016;09:00;08711120166;TOL101G;Haskolatorg;Ht102;68;3;;;;;
8.12.2016;09:00;08711220166;TOL105G;Haskolatorg;Ht102;12;3;;;;;
;;;;;Ht102;;;80;80;2;1
8.12.2016;09:00;08711120166;TOL101G;Haskolatorg;Ht103;40;3;;;;;
8.12.2016;09:00;08711220166;TOL105G;Haskolatorg;Ht103;12;3;;;;;
;;;;;Ht103;;;52;52;2;1
8.12.2016;09:00;08711120166;TOL101G;Haskolatorg;Ht104;30;3;;;;;
8.12.2016;09:00;08711220166;TOL105G;Haskolatorg;Ht104;22;3;;;;;
;;;;;Ht104;;;52;52;2;1
