Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.13;09:00;09211720196;1245;7;3
2019.12.13;09:00;09211720196;744;8;3
2019.12.13;09:00;09211720196;765;8;3
2019.12.13;09:00;10026320196;1246;16;3
2019.12.13;09:00;10026320196;1397;25;3
2019.12.13;09:00;10026320196;1311;29;3
2019.12.13;09:00;10026320196;1313;18;3
2019.12.13;09:00;10026320196;1314;18;3
2019.12.13;09:00;10026320196;1312;29;3
2019.12.13;09:00;10026320196;472;19;3
2019.12.13;09:00;10026320196;1351;8;3
2019.12.13;09:00;10026320196;1352;9;3
2019.12.13;09:00;10026320196;1353;7;3
2019.12.13;09:00;10026320196;1354;7;3
2019.12.13;09:00;10026320196;1355;7;3
2019.12.13;09:00;10026320196;1356;9;3
2019.12.13;09:00;10026320196;1357;8;3
2019.12.13;09:00;10026320196;1358;12;3
2019.12.13;09:00;10026320196;1360;6;3
2019.12.13;09:00;10026320196;1781;33;3
2019.12.13;09:00;70796820196;1397;15;3
2019.12.13;09:00;70796820196;1398;33;3
2019.12.13;09:00;70796820196;1351;8;3
2019.12.13;09:00;70796820196;1352;9;3
2019.12.13;09:00;70796820196;1353;7;3
2019.12.13;09:00;70796820196;1354;7;3
2019.12.13;09:00;70796820196;1355;7;3
2019.12.13;09:00;70796820196;1356;9;3
2019.12.13;09:00;70796820196;1362;5;3
2019.12.13;09:00;70796820196;1363;7;3
2019.12.13;09:00;70796820196;1364;7;3
2019.12.13;09:00;70796820196;1365;7;3
2019.12.13;09:00;70796820196;1366;9;3
2019.12.13;09:00;70796820196;1367;9;3
2019.12.13;09:00;70978020196;1357;1;3
2019.12.13;09:00;70107720196;1277;6;3
2019.12.13;09:00;70855320196;1396;19;3
2019.12.13;09:00;70855320196;739;5;3
2019.12.13;09:00;70855320196;742;12;3
2019.12.13;09:00;70855320196;767;10;3
2019.12.13;09:00;08322120196;739;4;3
2019.12.13;09:00;70736420196;1245;8;3
2019.12.13;09:00;70736420196;914;16;3
2019.12.13;09:00;70736420196;915;16;3
2019.12.13;09:00;09215420196;744;2;3
2019.12.13;09:00;02061420196;608;17;3
2019.12.13;09:00;02061420196;742;12;3
2019.12.13;09:00;02061420196;765;8;3
2019.12.13;09:00;09211120196;1246;14;3
2019.12.13;09:00;09211120196;914;16;3
2019.12.13;09:00;09211120196;915;16;3
2019.12.13;09:00;09211120196;1276;7;3
2019.12.13;09:00;09211120196;1277;9;3
2019.12.13;09:00;09211120196;1396;28;3
2019.12.13;09:00;09211120196;1398;17;3
2019.12.13;09:00;09211120196;1311;29;3
2019.12.13;09:00;09211120196;1313;18;3
2019.12.13;09:00;09211120196;1314;18;3
2019.12.13;09:00;09211120196;1312;29;3
2019.12.13;09:00;09211120196;471;19;3
2019.12.13;09:00;09211120196;608;25;3
2019.12.13;09:00;09122420196;767;4;3
2019.12.13;09:00;08113120196;1781;8;3
2019.12.13;09:00;08113120196;743;8;3
