Dagur;Tími;ID;Námskeið;Stofa;Bygging;Fjöldi;Lengd prófs;Forgangur
13.12.2016;09:00;70843620166;EFN114G;Haskolatorg;Ht204;39;3;1
13.12.2016;09:00;70843620166;EFN114G;Haskolatorg;Ht302;4;3;1
13.12.2016;09:00;09213420166;EDL302G;Arnagardur;A201;12;3;1
13.12.2016;09:00;09213420166;EDL302G;Arnagardur;A301;26;3;1
13.12.2016;09:00;09213420166;EDL302G;Arnagardur;A101;3;3;2
13.12.2016;09:00;70738720166;EDL523M;Arnagardur;A311;7;3;1
13.12.2016;09:00;70738720166;EDL523M;Arnagardur;A101;2;3;2
13.12.2016;09:00;05400020166;ISL109G;Arnagardur;A201;10;3;1
13.12.2016;09:00;05400020166;ISL109G;Arnagardur;A301;10;3;1
13.12.2016;09:00;05400020166;ISL109G;Arnagardur;A101;1;3;2
13.12.2016;09:00;70852220166;LSS104G;Hamar;H205;12;3;1
13.12.2016;09:00;70852220166;LSS104G;Hamar;H207;15;3;1
13.12.2016;09:00;70852220166;LSS104G;Hamar;H209;2;3;1
13.12.2016;09:00;70203520166;LAK112G;Eirberg;E203C;17;3;1
13.12.2016;09:00;70203520166;LAK112G;Eirberg;E103C;12;3;1
13.12.2016;09:00;70203520166;LAK112G;Eirberg;E201C;25;3;1
13.12.2016;09:00;70203520166;LAK112G;Arnagardur;A310;7;3;2
13.12.2016;09:00;09811120166;MAT103G;Haskolatorg;Ht104;13;3;1
13.12.2016;09:00;09811120166;MAT103G;Haskolatorg;Ht103;14;3;1
13.12.2016;09:00;09811120166;MAT103G;Adalbygging;A207;2;3;1
13.12.2016;09:00;10030020166;MEN102G;Haskolatorg;Ht105;12;3;1
13.12.2016;09:00;10030020166;MEN102G;Haskolatorg;Ht102;17;3;1
13.12.2016;09:00;10030020166;MEN102G;Haskolatorg;Ht103;12;3;1
13.12.2016;09:00;10030020166;MEN102G;Adalbygging;A207;9;3;1
13.12.2016;09:00;10025720166;SAL519G;Oddi;O201;41;3;2
13.12.2016;09:00;10025720166;SAL519G;Hamar;H209;3;3;1
13.12.2016;09:00;70737420166;SJU508G;Eirberg;E203C;15;3;1
13.12.2016;09:00;70737420166;SJU508G;Eirberg;E103C;12;3;1
13.12.2016;09:00;70737420166;SJU508G;Arnagardur;A101;3;3;2
13.12.2016;09:00;70347220166;TAN110G;Eirberg;E203C;18;3;1
13.12.2016;09:00;70347220166;TAN110G;Eirberg;E103C;24;3;1
13.12.2016;09:00;70347220166;TAN110G;Eirberg;E201C;12;3;1
13.12.2016;09:00;70347220166;TAN110G;Arnagardur;A310;7;3;2
13.12.2016;09:00;08311820166;TOV301G;Arnagardur;A201;26;3;1
13.12.2016;09:00;08311820166;TOV301G;Arnagardur;A301;12;3;1
13.12.2016;09:00;08311820166;TOV301G;Arnagardur;A311;17;3;1
13.12.2016;09:00;08311820166;TOV301G;Arnagardur;A304;14;3;1
13.12.2016;09:00;08311820166;TOV301G;Arnagardur;A101;4;3;2
13.12.2016;09:00;70247420166;UMV102G;VRII;V152;34;3;1
13.12.2016;09:00;70247420166;UMV102G;Arnagardur;A101;2;3;2
13.12.2016;09:00;04410520166;VID302G;Haskolatorg;Ht104;38;3;1
13.12.2016;09:00;04410520166;VID302G;Haskolatorg;Ht105;68;3;1
13.12.2016;09:00;04410520166;VID302G;Haskolatorg;Ht102;63;3;1
13.12.2016;09:00;04410520166;VID302G;Haskolatorg;Ht103;26;3;1
13.12.2016;09:00;04410520166;VID302G;Adalbygging;A207;4;3;1
13.12.2016;09:00;04410520166;VID302G;Adalbygging;A225;18;3;1
13.12.2016;09:00;52001020166;TRS515G;Hamar;H205;12;3;1
13.12.2016;09:00;52001020166;TRS515G;Hamar;H207;28;3;1
13.12.2016;09:00;52001020166;TRS515G;Hamar;H201;14;3;1
13.12.2016;09:00;52001020166;TRS515G;Hamar;H209;9;3;1
13.12.2016;09:00;05020420166;TYD002M;Arnagardur;A304;11;3;1
13.12.2016;09:00;07116820166;TAN608G;Eirberg;E201C;7;3;1
