Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.11;09:00;10040020196;1311;25;3
2019.12.11;09:00;10040020196;1353;7;3
2019.12.11;09:00;10040020196;1357;17;3
2019.12.11;09:00;02061620196;1397;14;3
2019.12.11;09:00;02061620196;1366;14;3
2019.12.11;09:00;09355020196;739;8;3
2019.12.11;09:00;09355020196;743;8;3
2019.12.11;09:00;05630120196;1397;10;3
2019.12.11;09:00;06042220196;1277;9;3
2019.12.11;09:00;06042220196;1353;10;3
2019.12.11;09:00;70896420196;1246;10;3
2019.12.11;09:00;70896420196;742;11;3
2019.12.11;09:00;10070420196;914;17;3
2019.12.11;09:00;10070420196;915;17;3
2019.12.11;09:00;10070420196;1276;9;3
2019.12.11;09:00;10101520196;1313;8;3
2019.12.11;09:00;10101520196;1365;8;3
2019.12.11;09:00;70028520196;1246;9;3
2019.12.11;09:00;70028520196;744;8;3
2019.12.11;09:00;70563920196;742;11;3
2019.12.11;09:00;70232020196;765;5;3
2019.12.11;09:00;70827120196;742;4;3
2019.12.11;09:00;71005720196;1276;5;3
2019.12.11;09:00;10533120196;608;9;3
2019.12.11;09:00;10533120196;765;8;3
2019.12.11;09:00;08713920196;1314;18;3
2019.12.11;09:00;08713920196;1312;29;3
2019.12.11;09:00;08713920196;1367;13;3
2019.12.11;09:00;70589220196;1396;19;3
2019.12.11;09:00;70589220196;1398;17;3
2019.12.11;09:00;70367820196;1276;6;3
2019.12.11;09:00;70589120196;1396;17;3
2019.12.11;09:00;70589120196;1398;17;3
2019.12.11;09:00;70589120196;1781;21;3
2019.12.11;09:00;05290520196;1355;7;3
2019.12.11;09:00;05290520196;767;8;3
2019.12.11;09:00;09811120196;1312;27;3
2019.12.11;09:00;09811120196;1358;22;3
2019.12.11;09:00;09811120196;1362;5;3
2019.12.11;09:00;70890420196;744;5;3
2019.12.11;09:00;09103220196;1246;10;3
2019.12.11;09:00;09103220196;739;5;3
2019.12.11;09:00;09103220196;767;10;3
2019.12.11;09:00;04440920196;1311;29;3
2019.12.11;09:00;04440920196;1313;18;3
2019.12.11;09:00;04440920196;1351;12;3
2019.12.11;09:00;04440920196;1365;12;3
2019.12.11;09:00;05070320196;1314;12;3
2019.12.11;09:00;05070320196;1367;11;3
2019.12.11;09:00;09513320196;743;10;3
2019.12.11;09:00;02064020196;1398;7;3
2019.12.11;09:00;05400120196;1245;15;3
2019.12.11;09:00;05400120196;914;16;3
2019.12.11;09:00;05400120196;915;16;3
2019.12.11;09:00;05400120196;1354;15;3
2019.12.11;09:00;05403520196;1277;7;3
