Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.5;13:30;70897420196;1276;10;3
2019.12.5;13:30;70897420196;1277;9;3
2019.12.5;13:30;70915520196;915;12;3
2019.12.5;13:30;70795220196;1245;12;3
2019.12.5;13:30;70795220196;1354;7;3
2019.12.5;13:30;09523120196;1360;6;3
2019.12.5;13:30;09523120196;1781;9;3
2019.12.5;13:30;70081520196;1355;2;3
2019.12.5;13:30;09103020196;744;7;3
2019.12.5;13:30;09353020196;1367;19;3
2019.12.5;13:30;09353020196;742;12;3
2019.12.5;13:30;09353020196;744;8;3
2019.12.5;13:30;09353020196;765;8;3
2019.12.5;13:30;09245320196;1352;9;3
2019.12.5;13:30;09245320196;1365;8;3
2019.12.5;13:30;05070220196;914;13;3
2019.12.5;13:30;05070220196;1276;7;3
2019.12.5;13:30;05070220196;1362;6;3
2019.12.5;13:30;04431320196;914;16;3
2019.12.5;13:30;04431320196;915;16;3
2019.12.5;13:30;04431320196;1277;9;3
2019.12.5;13:30;04431320196;1363;15;3
2019.12.5;13:30;04431320196;1364;15;3
2019.12.5;13:30;04431320196;1366;14;3
2019.12.5;13:30;70973020196;472;19;3
2019.12.5;13:30;70973020196;1365;8;3
2019.12.5;13:30;70973020196;1366;9;3
2019.12.5;13:30;70973020196;739;5;3
2019.12.5;13:30;70973020196;742;12;3
2019.12.5;13:30;70973020196;743;8;3
2019.12.5;13:30;70973020196;767;10;3
2019.12.5;13:30;70327520196;767;9;3
2019.12.5;13:30;70741220196;1351;8;3
2019.12.5;13:30;70741220196;1353;7;3
2019.12.5;13:30;70741220196;1355;7;3
2019.12.5;13:30;70741220196;1358;12;3
2019.12.5;13:30;70741220196;1781;34;3
2019.12.5;13:30;07074420196;743;5;3
2019.12.5;13:30;70797120196;1396;9;3
2019.12.5;13:30;70797120196;1356;9;3
2019.12.5;13:30;50003920196;1396;9;3
2019.12.5;13:30;50003920196;1357;8;3
2019.12.5;13:30;10020320196;1245;8;3
2019.12.5;13:30;10020320196;1246;30;3
2019.12.5;13:30;10020320196;1397;40;3
2019.12.5;13:30;10020320196;1398;27;3
2019.12.5;13:30;10020320196;1311;29;3
2019.12.5;13:30;10020320196;1313;18;3
2019.12.5;13:30;10020320196;1314;18;3
2019.12.5;13:30;10020320196;1312;29;3
2019.12.5;13:30;10020320196;471;25;3
2019.12.5;13:30;10020320196;608;44;3
