Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.10;13:30;04420620196;1246;19;3
2019.12.10;13:30;04420620196;608;29;3
2019.12.10;13:30;04420620196;1351;8;3
2019.12.10;13:30;04420620196;1352;9;3
2019.12.10;13:30;04420620196;1353;7;3
2019.12.10;13:30;04420620196;1354;7;3
2019.12.10;13:30;04420620196;1355;7;3
2019.12.10;13:30;04420620196;1356;9;3
2019.12.10;13:30;04420620196;1357;8;3
2019.12.10;13:30;04420620196;1358;12;3
2019.12.10;13:30;04420620196;1360;6;3
2019.12.10;13:30;04420620196;1362;7;3
2019.12.10;13:30;04420620196;1363;7;3
2019.12.10;13:30;04420620196;1364;7;3
2019.12.10;13:30;04420620196;1365;7;3
2019.12.10;13:30;04420620196;1366;9;3
2019.12.10;13:30;04420620196;1367;9;3
2019.12.10;13:30;04420620196;1781;29;3
2019.12.10;13:30;04420620196;739;10;3
2019.12.10;13:30;04420620196;743;11;3
2019.12.10;13:30;04420620196;744;14;3
2019.12.10;13:30;70790420196;1352;9;3
2019.12.10;13:30;70790420196;1355;7;3
2019.12.10;13:30;70790420196;1356;9;3
2019.12.10;13:30;70790420196;1358;12;3
2019.12.10;13:30;70790420196;739;5;3
2019.12.10;13:30;04511120196;914;16;3
2019.12.10;13:30;04511120196;915;16;3
2019.12.10;13:30;04511120196;1277;17;3
2019.12.10;13:30;04511120196;743;11;3
2019.12.10;13:30;70433620196;914;16;3
2019.12.10;13:30;70433620196;915;16;3
2019.12.10;13:30;70433620196;1277;9;3
2019.12.10;13:30;70433620196;608;15;3
2019.12.10;13:30;70977920196;1354;2;3
2019.12.10;13:30;50015920196;1353;4;3
2019.12.10;13:30;10020020196;1245;20;3
2019.12.10;13:30;10020020196;1276;13;3
2019.12.10;13:30;10020020196;1311;29;3
2019.12.10;13:30;10020020196;1313;29;3
2019.12.10;13:30;10020020196;1314;28;3
2019.12.10;13:30;10020020196;1312;29;3
2019.12.10;13:30;10020020196;471;25;3
2019.12.10;13:30;10020020196;472;25;3
2019.12.10;13:30;10020020196;742;36;3
2019.12.10;13:30;10020020196;765;9;3
2019.12.10;13:30;10020020196;767;30;3
2019.12.10;13:30;70412320196;1351;6;3
2019.12.10;13:30;02082420196;1276;7;3
2019.12.10;13:30;02082420196;765;13;3
2019.12.10;13:30;70946520196;1246;11;3
2019.12.10;13:30;70946520196;1396;17;3
2019.12.10;13:30;70946520196;1397;15;3
2019.12.10;13:30;70946520196;1398;17;3
2019.12.10;13:30;70946520196;1781;15;3
2019.12.10;13:30;70899520196;1396;17;3
2019.12.10;13:30;70899520196;1397;18;3
2019.12.10;13:30;70899520196;1398;17;3
2019.12.10;13:30;70899520196;744;8;3
2019.12.10;13:30;70830620196;1360;4;3
