Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.11;13:30;02013420196;1245;12;3
2019.12.11;13:30;02013420196;1312;25;3
2019.12.11;13:30;02013420196;1366;12;3
2019.12.11;13:30;71006520196;739;7;3
2019.12.11;13:30;70730120196;1276;2;3
2019.12.11;13:30;70274220196;742;3;3
2019.12.11;13:30;09514720196;1245;8;3
2019.12.11;13:30;09514720196;1314;9;3
2019.12.11;13:30;70814620196;1314;18;3
2019.12.11;13:30;70814620196;1312;29;3
2019.12.11;13:30;70814620196;608;21;3
2019.12.11;13:30;05771520196;1781;10;3
2019.12.11;13:30;05771520196;767;10;3
2019.12.11;13:30;70737420196;1313;15;3
2019.12.11;13:30;70737420196;1781;15;3
2019.12.11;13:30;05770020196;1313;12;3
2019.12.11;13:30;05770020196;1351;11;3
2019.12.11;13:30;05990120196;1311;10;3
2019.12.11;13:30;05990120196;1367;9;3
2019.12.11;13:30;70385520196;739;8;3
2019.12.11;13:30;54001420196;1352;9;3
2019.12.11;13:30;54001420196;1353;7;3
2019.12.11;13:30;54001420196;1358;12;3
2019.12.11;13:30;54001420196;1360;9;3
2019.12.11;13:30;54001420196;1362;8;3
2019.12.11;13:30;05700320196;1277;11;3
2019.12.11;13:30;10590120196;1246;10;3
2019.12.11;13:30;10590120196;915;16;3
2019.12.11;13:30;10590120196;1276;7;3
2019.12.11;13:30;10590120196;1366;9;3
2019.12.11;13:30;05251720196;742;10;3
2019.12.11;13:30;05240020196;1352;6;3
2019.12.11;13:30;70892920196;1277;7;3
2019.12.11;13:30;70892920196;1360;7;3
2019.12.11;13:30;08310320196;743;5;3
2019.12.11;13:30;70620820196;915;10;3
2019.12.11;13:30;70620820196;1367;10;3
2019.12.11;13:30;05501120196;471;9;3
2019.12.11;13:30;05501120196;742;12;3
2019.12.11;13:30;05501120196;767;10;3
2019.12.11;13:30;10041820196;1311;9;3
2019.12.11;13:30;09631420196;1364;13;3
2019.12.11;13:30;09631420196;1365;11;3
2019.12.11;13:30;09631420196;744;8;3
2019.12.11;13:30;09631420196;765;8;3
2019.12.11;13:30;01020320196;1397;8;3
2019.12.11;13:30;01020320196;743;8;3
2019.12.11;13:30;70072720196;1398;15;3
2019.12.11;13:30;70072720196;1356;9;3
2019.12.11;13:30;61300120196;1397;14;3
2019.12.11;13:30;61300120196;1354;7;3
2019.12.11;13:30;61300120196;1355;7;3
2019.12.11;13:30;61300120196;1357;8;3
2019.12.11;13:30;66100120196;1355;7;3
2019.12.11;13:30;66100120196;1357;8;3
2019.12.11;13:30;66100120196;1362;6;3
2019.12.11;13:30;10521120196;914;11;3
2019.12.11;13:30;10521120196;608;11;3
2019.12.11;13:30;70883320196;1246;20;3
2019.12.11;13:30;70883320196;1311;28;3
2019.12.11;13:30;70883320196;1363;8;3
2019.12.11;13:30;05060120196;914;13;3
2019.12.11;13:30;05060120196;1397;13;3
