Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.6;13:30;01400520196;1396;9;3
2019.12.6;13:30;01400520196;1365;8;3
2019.12.6;13:30;70247420196;1367;12;3
2019.12.6;13:30;70247420196;742;12;3
2019.12.6;13:30;70247420196;744;8;3
2019.12.6;13:30;70247420196;767;10;3
2019.12.6;13:30;70362120196;1277;11;3
2019.12.6;13:30;10092220196;1311;27;3
2019.12.6;13:30;10092220196;1314;18;3
2019.12.6;13:30;10092220196;1362;8;3
2019.12.6;13:30;05400020196;914;16;3
2019.12.6;13:30;05400020196;915;16;3
2019.12.6;13:30;05400020196;1362;7;3
2019.12.6;13:30;70066820196;1398;14;3
2019.12.6;13:30;70066820196;1781;14;3
2019.12.6;13:30;08216320196;471;16;3
2019.12.6;13:30;08216320196;1363;10;3
2019.12.6;13:30;08216320196;739;8;3
2019.12.6;13:30;08216320196;742;12;3
2019.12.6;13:30;08216320196;743;8;3
2019.12.6;13:30;08216320196;765;8;3
2019.12.6;13:30;08216320196;767;10;3
2019.12.6;13:30;04510320196;1245;13;3
2019.12.6;13:30;04510320196;1246;10;3
2019.12.6;13:30;04510320196;914;16;3
2019.12.6;13:30;04510320196;915;16;3
2019.12.6;13:30;04510320196;1276;7;3
2019.12.6;13:30;04510320196;1277;9;3
2019.12.6;13:30;04510320196;472;12;3
2019.12.6;13:30;08711420196;1246;20;3
2019.12.6;13:30;08711420196;1311;29;3
2019.12.6;13:30;08711420196;1313;18;3
2019.12.6;13:30;08711420196;1314;18;3
2019.12.6;13:30;08711420196;1312;29;3
2019.12.6;13:30;08711420196;471;9;3
2019.12.6;13:30;08711420196;1781;30;3
2019.12.6;13:30;08711420196;739;7;3
2019.12.6;13:30;70066920196;1396;17;3
2019.12.6;13:30;70066920196;1397;14;3
2019.12.6;13:30;70066920196;1398;17;3
2019.12.6;13:30;70066920196;608;15;3
2019.12.6;13:30;70066920196;1367;11;3
2019.12.6;13:30;70241920196;765;7;3
2019.12.6;13:30;70371220196;608;29;3
2019.12.6;13:30;70371220196;1351;8;3
2019.12.6;13:30;70371220196;1352;9;3
2019.12.6;13:30;70371220196;1353;7;3
2019.12.6;13:30;70371220196;1354;7;3
2019.12.6;13:30;70371220196;1355;7;3
2019.12.6;13:30;70371220196;1356;9;3
2019.12.6;13:30;70371220196;1357;8;3
2019.12.6;13:30;70371220196;1358;12;3
2019.12.6;13:30;70371220196;1360;6;3
2019.12.6;13:30;70371220196;1364;11;3
2019.12.6;13:30;70371220196;1365;12;3
2019.12.6;13:30;70371220196;1366;9;3
2019.12.6;13:30;71002220196;1313;9;3
2019.12.6;13:30;71002220196;472;9;3
2019.12.6;13:30;09517720196;1245;7;3
2019.12.6;13:30;09517720196;1397;8;3
2019.12.6;13:30;70799820196;1352;9;3
2019.12.6;13:30;70799820196;1356;9;3
2019.12.6;13:30;70799820196;1358;12;3
2019.12.6;13:30;70799820196;1363;7;3
2019.12.6;13:30;70046320196;1351;7;3
2019.12.6;13:30;70046320196;1360;6;3
2019.12.6;13:30;09513720196;1312;20;3
2019.12.6;13:30;09513720196;1364;9;3
2019.12.6;13:30;09513720196;1366;11;3
